course_title,description,category,level,rating,platform,skills,combined_features,rating_scaled
,,,Beginner ,4.7,,"{"" Business Analysis"","" Data Analysis"","" Market Analysis"","" Marketing"","" Brand Management"","" Customer Analysis"","" Customer Relationship Management"","" Strategy"","" Digital Marketing"","" Probability & Statistics"","" Regression""}","   Beginner   {"" Business Analysis"","" Data Analysis"","" Market Analysis"","" Marketing"","" Brand Management"","" Customer Analysis"","" Customer Relationship Management"","" Strategy"","" Digital Marketing"","" Probability & Statistics"","" Regression""}",0.8636363636363635
,,,Beginner ,3.9,,"{"" Communication"","" Critical Thinking"","" Data Analysis"","" Data Model"","" Exploratory Data Analysis"","" Feature Engineering"","" Power BI"","" Problem Solving"","" SQL"","" Storytelling""}","   Beginner   {"" Communication"","" Critical Thinking"","" Data Analysis"","" Data Model"","" Exploratory Data Analysis"","" Feature Engineering"","" Power BI"","" Problem Solving"","" SQL"","" Storytelling""}",0.5
,,,Beginner ,4.7,,"{"" Javascript"","" Front-End Web Development"","" Computer Programming"","" Web Development Tools""}","   Beginner   {"" Javascript"","" Front-End Web Development"","" Computer Programming"","" Web Development Tools""}",0.8636363636363635
,,,Intermediate ,4.8,,"{"" Leadership and Management"","" Human Resources"","" Communication"","" Employee Relations"","" People Management"","" Leadership Development"","" People Development"","" Performance Management"","" Professional Development"","" Organizational Development"","" Talent Management"","" Business Psychology"","" Emotional Intelligence"","" Problem Solving"","" Training"","" People Analysis"","" Entrepreneurship"","" Strategy and Operations"","" Strategy""}","   Intermediate   {"" Leadership and Management"","" Human Resources"","" Communication"","" Employee Relations"","" People Management"","" Leadership Development"","" People Development"","" Performance Management"","" Professional Development"","" Organizational Development"","" Talent Management"","" Business Psychology"","" Emotional Intelligence"","" Problem Solving"","" Training"","" People Analysis"","" Entrepreneurship"","" Strategy and Operations"","" Strategy""}",0.909090909090909
,,,Beginner ,4.8,,"{"" Critical Thinking"","" Innovation"","" Leadership and Management"","" Problem Solving"","" Strategy"","" Business Transformation"","" Collaboration"","" Entrepreneurship"","" People Development"","" Organizational Development""}","   Beginner   {"" Critical Thinking"","" Innovation"","" Leadership and Management"","" Problem Solving"","" Strategy"","" Business Transformation"","" Collaboration"","" Entrepreneurship"","" People Development"","" Organizational Development""}",0.909090909090909
,,,Beginner ,4.9,,"{""(5.7k reviews)""}","   Beginner   {""(5.7k reviews)""}",0.9545454545454548
,,,Beginner ,4.8,,"{"" Account Management"","" Accounting"","" Accounts Payable and Receivable"","" Finance"","" Financial Accounting"","" Financial Analysis"","" General Accounting"","" Generally Accepted Accounting Principles (GAAP)"","" Financial Management"","" Payments""}","   Beginner   {"" Account Management"","" Accounting"","" Accounts Payable and Receivable"","" Finance"","" Financial Accounting"","" Financial Analysis"","" General Accounting"","" Generally Accepted Accounting Principles (GAAP)"","" Financial Management"","" Payments""}",0.909090909090909
,,,Beginner ,4.5,,"{"" Marketing"","" Market Analysis"","" Strategy"","" Marketing Management"","" Market Research"","" Product Marketing"","" Brand Management"","" Customer Analysis"","" Media Strategy & Planning"","" Product Strategy"","" Strategy and Operations"","" People Analysis"","" Decision Making"","" Behavioral Economics"","" Customer Success"","" Process Analysis"","" Product Management"","" Data Analysis"","" Planning"","" Product Development"","" Communication""}","   Beginner   {"" Marketing"","" Market Analysis"","" Strategy"","" Marketing Management"","" Market Research"","" Product Marketing"","" Brand Management"","" Customer Analysis"","" Media Strategy & Planning"","" Product Strategy"","" Strategy and Operations"","" People Analysis"","" Decision Making"","" Behavioral Economics"","" Customer Success"","" Process Analysis"","" Product Management"","" Data Analysis"","" Planning"","" Product Development"","" Communication""}",0.7727272727272727
,,,Beginner ,4.8,,"{"" Health"","" Training""}","   Beginner   {"" Health"","" Training""}",0.909090909090909
,,,Intermediate ,4.5,,"{"" Data Visualization"","" Python Programming"","" Statistical Programming"","" Statistical Visualization"","" Plot (Graphics)"","" Computer Programming""}","   Intermediate   {"" Data Visualization"","" Python Programming"","" Statistical Programming"","" Statistical Visualization"","" Plot (Graphics)"","" Computer Programming""}",0.7727272727272727
,,,Intermediate ,4.8,,"{""(2.2k reviews)""}","   Intermediate   {""(2.2k reviews)""}",0.909090909090909
,,,Beginner ,4.6,,"{"" Computer Programming"","" Computer Programming Tools"","" Linux""}","   Beginner   {"" Computer Programming"","" Computer Programming Tools"","" Linux""}",0.8181818181818181
,,,Beginner ,4.6,,"{"" Network Security"","" Security Engineering"","" System Security"","" Computer Networking"","" Computer Security Incident Management"","" Software Security"","" Computer Security Models"","" Mobile Security"","" Cyberattacks"","" Security Software"","" Internet Of Things"","" Network Architecture"","" Cloud Computing"","" Critical Thinking"","" Kubernetes"","" Regulations and Compliance""}","   Beginner   {"" Network Security"","" Security Engineering"","" System Security"","" Computer Networking"","" Computer Security Incident Management"","" Software Security"","" Computer Security Models"","" Mobile Security"","" Cyberattacks"","" Security Software"","" Internet Of Things"","" Network Architecture"","" Cloud Computing"","" Critical Thinking"","" Kubernetes"","" Regulations and Compliance""}",0.8181818181818181
,,,Intermediate ,4.5,,"{"" Data Analysis"","" Python Programming"","" Statistical Analysis"","" General Statistics"","" Probability & Statistics"","" Statistical Programming"","" Regression"","" Exploratory Data Analysis"","" Statistical Tests"","" Basic Descriptive Statistics"","" Correlation And Dependence"","" Machine Learning Algorithms""}","   Intermediate   {"" Data Analysis"","" Python Programming"","" Statistical Analysis"","" General Statistics"","" Probability & Statistics"","" Statistical Programming"","" Regression"","" Exploratory Data Analysis"","" Statistical Tests"","" Basic Descriptive Statistics"","" Correlation And Dependence"","" Machine Learning Algorithms""}",0.7727272727272727
,,,Beginner ,4.9,,"{"" Communication"","" Marketing"","" Social Media"","" Advertising"","" Marketing Management"","" Strategy"","" Media Strategy & Planning"","" Market Analysis"","" Strategy and Operations"","" Leadership and Management"","" Product Marketing"","" Brand Management"","" Marketing Design"","" Digital Marketing"","" E-Commerce"","" Decision Making"","" Influencing"","" Public Relations"","" Planning"","" User Experience"","" Budget Management"","" Business Analysis"","" Entrepreneurship"","" Market Research"","" Statistical Analysis"","" Emotional Intelligence""}","   Beginner   {"" Communication"","" Marketing"","" Social Media"","" Advertising"","" Marketing Management"","" Strategy"","" Media Strategy & Planning"","" Market Analysis"","" Strategy and Operations"","" Leadership and Management"","" Product Marketing"","" Brand Management"","" Marketing Design"","" Digital Marketing"","" E-Commerce"","" Decision Making"","" Influencing"","" Public Relations"","" Planning"","" User Experience"","" Budget Management"","" Business Analysis"","" Entrepreneurship"","" Market Research"","" Statistical Analysis"","" Emotional Intelligence""}",0.9545454545454548
,,,Beginner ,4.8,,"{"" Cloud Computing"","" Computer Architecture"","" Operating Systems""}","   Beginner   {"" Cloud Computing"","" Computer Architecture"","" Operating Systems""}",0.909090909090909
,,,Beginner ,4.7,,"{""(2.3k reviews)""}","   Beginner   {""(2.3k reviews)""}",0.8636363636363635
,,,Beginner ,4.6,,"{"" Python Programming"","" Computer Programming"","" C Programming Language Family"","" Algorithms"","" Computational Logic"","" Critical Thinking"","" Problem Solving"","" Process Analysis"","" Programming Principles"","" Computer Programming Tools"","" Data Visualization"","" Theoretical Computer Science"","" Computational Thinking"","" Software Testing"","" Writing"","" Software Engineering"","" User Experience""}","   Beginner   {"" Python Programming"","" Computer Programming"","" C Programming Language Family"","" Algorithms"","" Computational Logic"","" Critical Thinking"","" Problem Solving"","" Process Analysis"","" Programming Principles"","" Computer Programming Tools"","" Data Visualization"","" Theoretical Computer Science"","" Computational Thinking"","" Software Testing"","" Writing"","" Software Engineering"","" User Experience""}",0.8181818181818181
,,,Advanced ,4.6,,"{""(461 reviews)""}","   Advanced   {""(461 reviews)""}",0.8181818181818181
,,,Beginner ,4.5,,"{"" Machine Learning"","" Leadership and Management"","" Algorithms"","" Machine Learning Algorithms"","" Human Computer Interaction"","" Human Learning"","" Regulations and Compliance"","" Reinforcement Learning"","" Computational Thinking"","" Critical Thinking"","" Strategy"","" Planning""}","   Beginner   {"" Machine Learning"","" Leadership and Management"","" Algorithms"","" Machine Learning Algorithms"","" Human Computer Interaction"","" Human Learning"","" Regulations and Compliance"","" Reinforcement Learning"","" Computational Thinking"","" Critical Thinking"","" Strategy"","" Planning""}",0.7727272727272727
,,,Beginner ,4.9,,"{"" Brand Management"","" Digital Marketing"","" Marketing"","" Media Strategy & Planning"","" Social Media"","" Strategy and Operations"","" Advertising"","" Communication"","" Creativity"","" Leadership and Management"","" Planning""}","   Beginner   {"" Brand Management"","" Digital Marketing"","" Marketing"","" Media Strategy & Planning"","" Social Media"","" Strategy and Operations"","" Advertising"","" Communication"","" Creativity"","" Leadership and Management"","" Planning""}",0.9545454545454548
,,,Beginner ,4.8,,"{"" Communication""}","   Beginner   {"" Communication""}",0.909090909090909
,,,Mixed ,4.7,,"{"" Business Analysis"","" Machine Learning"","" Customer Analysis"","" Finance"","" Financial Accounting"","" Marketing"","" Probability & Statistics"","" Statistical Machine Learning"","" User Experience""}","   Mixed   {"" Business Analysis"","" Machine Learning"","" Customer Analysis"","" Finance"","" Financial Accounting"","" Marketing"","" Probability & Statistics"","" Statistical Machine Learning"","" User Experience""}",0.8636363636363635
,,,Beginner ,4.5,,"{"" Data Analysis"","" Data Science"","" General Statistics""}","   Beginner   {"" Data Analysis"","" Data Science"","" General Statistics""}",0.7727272727272727
,,,Mixed ,4.7,,"{""(4.5k reviews)""}","   Mixed   {""(4.5k reviews)""}",0.8636363636363635
,,,Beginner ,4.9,,"{""(70 reviews)""}","   Beginner   {""(70 reviews)""}",0.9545454545454548
,,,Beginner ,4.7,,"{"" Linux""}","   Beginner   {"" Linux""}",0.8636363636363635
,,,Beginner ,4.7,,"{"" Internet Of Things"","" Computer Programming"","" Computer Programming Tools"","" Hardware Design"","" Computer Networking"","" Programming Principles"","" Networking Hardware"","" Python Programming"","" System Programming"","" Communication"","" Computational Thinking"","" Computer Architecture"","" Operating Systems"","" Microarchitecture"","" Systems Design"","" C Programming Language Family"","" Human Computer Interaction"","" Network Architecture"","" Problem Solving"","" C++ Programming"","" Application Development"","" Graphics Software"","" Network Model"","" Other Programming Languages"","" Software-Defined Networking""}","   Beginner   {"" Internet Of Things"","" Computer Programming"","" Computer Programming Tools"","" Hardware Design"","" Computer Networking"","" Programming Principles"","" Networking Hardware"","" Python Programming"","" System Programming"","" Communication"","" Computational Thinking"","" Computer Architecture"","" Operating Systems"","" Microarchitecture"","" Systems Design"","" C Programming Language Family"","" Human Computer Interaction"","" Network Architecture"","" Problem Solving"","" C++ Programming"","" Application Development"","" Graphics Software"","" Network Model"","" Other Programming Languages"","" Software-Defined Networking""}",0.8636363636363635
,,,Beginner ,4.5,,"{"" Customer Relationship Management"","" Sales"","" Databases"","" Sales Systems"","" Salesforce"","" B2B Sales"","" Customer Success"","" Leadership and Management"","" Marketing"","" Operations Management""}","   Beginner   {"" Customer Relationship Management"","" Sales"","" Databases"","" Sales Systems"","" Salesforce"","" B2B Sales"","" Customer Success"","" Leadership and Management"","" Marketing"","" Operations Management""}",0.7727272727272727
,,,Beginner ,4.5,,"{"" Data Analysis"","" Extract"","" Transform"","" Load"","" Power BI""}","   Beginner   {"" Data Analysis"","" Extract"","" Transform"","" Load"","" Power BI""}",0.7727272727272727
,,,Beginner ,4.9,,"{"" Python Programming"","" SQL""}","   Beginner   {"" Python Programming"","" SQL""}",0.9545454545454548
,,,Beginner ,4.7,,"{"" Creativity"","" Problem Solving""}","   Beginner   {"" Creativity"","" Problem Solving""}",0.8636363636363635
,,,Intermediate ,4.8,,"{"" Writing"","" Communication""}","   Intermediate   {"" Writing"","" Communication""}",0.909090909090909
,,,Beginner ,4.8,,"{"" Entrepreneurship"","" Leadership and Management"","" Business Psychology"","" Organizational Development"","" Collaboration"","" Communication"","" Marketing"","" Sales"","" Strategy"","" Strategy and Operations""}","   Beginner   {"" Entrepreneurship"","" Leadership and Management"","" Business Psychology"","" Organizational Development"","" Collaboration"","" Communication"","" Marketing"","" Sales"","" Strategy"","" Strategy and Operations""}",0.909090909090909
,,,Intermediate ,4.6,,"{"" Computer Programming"","" Programming Principles"","" Software Engineering"","" Theoretical Computer Science"","" Computational Thinking"","" Critical Thinking"","" Algorithms"","" Data Structures"","" Problem Solving"","" Computational Logic"","" Computer Programming Tools"","" Operating Systems"","" Software Architecture"","" System Software"","" Application Development"","" Computer Architecture""}","   Intermediate   {"" Computer Programming"","" Programming Principles"","" Software Engineering"","" Theoretical Computer Science"","" Computational Thinking"","" Critical Thinking"","" Algorithms"","" Data Structures"","" Problem Solving"","" Computational Logic"","" Computer Programming Tools"","" Operating Systems"","" Software Architecture"","" System Software"","" Application Development"","" Computer Architecture""}",0.8181818181818181
,,,Mixed ,4.7,,"{"" Problem Solving"","" Market Analysis"","" Behavioral Economics"","" Business Analysis"","" Decision Making"","" Finance"","" Market Research"","" Mathematics"","" Econometrics""}","   Mixed   {"" Problem Solving"","" Market Analysis"","" Behavioral Economics"","" Business Analysis"","" Decision Making"","" Finance"","" Market Research"","" Mathematics"","" Econometrics""}",0.8636363636363635
,,,Beginner ,4.8,,"{"" Computer Programming"","" Python Programming"","" Programming Principles"","" Mathematics"","" Algorithms"","" Computational Logic"","" Computational Thinking"","" Computer Programming Tools"","" Critical Thinking"","" Problem Solving"","" Theoretical Computer Science"","" Visualization (Computer Graphics)"","" Computer Graphics"","" Data Structures"","" Graph Theory"","" Probability & Statistics"","" Combinatorics""}","   Beginner   {"" Computer Programming"","" Python Programming"","" Programming Principles"","" Mathematics"","" Algorithms"","" Computational Logic"","" Computational Thinking"","" Computer Programming Tools"","" Critical Thinking"","" Problem Solving"","" Theoretical Computer Science"","" Visualization (Computer Graphics)"","" Computer Graphics"","" Data Structures"","" Graph Theory"","" Probability & Statistics"","" Combinatorics""}",0.909090909090909
,,,Beginner ,4.7,,"{"" Collaboration"","" Leadership and Management"","" Mergers & Acquisitions"","" Software Engineering"","" Software Engineering Tools""}","   Beginner   {"" Collaboration"","" Leadership and Management"","" Mergers & Acquisitions"","" Software Engineering"","" Software Engineering Tools""}",0.8636363636363635
,,,Beginner ,4.4,,"{"" Accounting"","" General Accounting"","" Accounts Payable and Receivable"","" Cost Accounting"","" Finance"","" Financial Accounting"","" Financial Management"","" Inventory Management""}","   Beginner   {"" Accounting"","" General Accounting"","" Accounts Payable and Receivable"","" Cost Accounting"","" Finance"","" Financial Accounting"","" Financial Management"","" Inventory Management""}",0.7272727272727273
,,,Beginner ,4.8,,"{"" Artificial Neural Networks"","" Exploratory Data Analysis"","" Python Programming""}","   Beginner   {"" Artificial Neural Networks"","" Exploratory Data Analysis"","" Python Programming""}",0.909090909090909
,,,Beginner ,4.9,,"{""(21 reviews)""}","   Beginner   {""(21 reviews)""}",0.9545454545454548
,,,Beginner ,4.5,,"{"" User Experience"","" User Experience Design"","" User Research"","" Customer Analysis"","" Design and Product"","" Interactive Design"","" Product Design"","" Research and Design"","" Human Computer Interaction"","" Product Development""}","   Beginner   {"" User Experience"","" User Experience Design"","" User Research"","" Customer Analysis"","" Design and Product"","" Interactive Design"","" Product Design"","" Research and Design"","" Human Computer Interaction"","" Product Development""}",0.7727272727272727
,,,Mixed ,4.9,,"{"" Critical Thinking""}","   Mixed   {"" Critical Thinking""}",0.9545454545454548
,,,Beginner ,4.8,,"{"" Digital Marketing"","" Marketing"","" Sales"","" E-Commerce"","" Social Media""}","   Beginner   {"" Digital Marketing"","" Marketing"","" Sales"","" E-Commerce"","" Social Media""}",0.909090909090909
,,,Beginner ,4.7,,"{"" Strategy"","" Critical Thinking"","" Strategy and Operations"","" Leadership and Management"","" Decision Making"","" Business Analysis"","" Business Development"","" Entrepreneurship"","" People Development"","" Business Psychology"","" Business Transformation"","" Data Analysis"","" Organizational Development"","" People Analysis"","" Problem Solving"","" Business Process Management"","" Financial Analysis"","" General Statistics"","" Geostatistics"","" Planning"","" Human Learning"","" Regulations and Compliance"","" Basic Descriptive Statistics"","" Finance"","" Operations Management"","" Statistical Analysis""}","   Beginner   {"" Strategy"","" Critical Thinking"","" Strategy and Operations"","" Leadership and Management"","" Decision Making"","" Business Analysis"","" Business Development"","" Entrepreneurship"","" People Development"","" Business Psychology"","" Business Transformation"","" Data Analysis"","" Organizational Development"","" People Analysis"","" Problem Solving"","" Business Process Management"","" Financial Analysis"","" General Statistics"","" Geostatistics"","" Planning"","" Human Learning"","" Regulations and Compliance"","" Basic Descriptive Statistics"","" Finance"","" Operations Management"","" Statistical Analysis""}",0.8636363636363635
,,,Intermediate ,4.7,,"{"" Machine Learning"","" Artificial Neural Networks"","" Deep Learning"","" Python Programming"","" Statistical Programming""}","   Intermediate   {"" Machine Learning"","" Artificial Neural Networks"","" Deep Learning"","" Python Programming"","" Statistical Programming""}",0.8636363636363635
,,,Intermediate ,4.0,,"{"" Computer Programming"","" Operating Systems"","" System Software"","" Linux"","" Agile Software Development""}","   Intermediate   {"" Computer Programming"","" Operating Systems"","" System Software"","" Linux"","" Agile Software Development""}",0.5454545454545454
,,,Beginner ,4.7,,"{"" User Experience"","" Game Theory"","" Design and Product"","" Interactive Design"","" Software Engineering"","" User Experience Design"","" Computer Graphics"","" Computer Programming"","" Graphic Design"","" Software Engineering Tools"","" Creativity"","" Human Computer Interaction"","" Storytelling"","" Visual Design"","" Product Development""}","   Beginner   {"" User Experience"","" Game Theory"","" Design and Product"","" Interactive Design"","" Software Engineering"","" User Experience Design"","" Computer Graphics"","" Computer Programming"","" Graphic Design"","" Software Engineering Tools"","" Creativity"","" Human Computer Interaction"","" Storytelling"","" Visual Design"","" Product Development""}",0.8636363636363635
,,,Intermediate ,4.6,,"{"" Operations Management""}","   Intermediate   {"" Operations Management""}",0.8181818181818181
,,,Beginner ,4.9,,"{""(79 reviews)""}","   Beginner   {""(79 reviews)""}",0.9545454545454548
,,,Advanced ,4.8,,"{"" General Statistics"","" Probability Distribution"","" Python Programming"","" Statistical Analysis""}","   Advanced   {"" General Statistics"","" Probability Distribution"","" Python Programming"","" Statistical Analysis""}",0.909090909090909
,,,Beginner ,4.6,,"{"" Computer Programming"","" Programming Principles"","" Problem Solving"","" Software Engineering"","" C Programming Language Family"","" Computer Programming Tools"","" Critical Thinking"","" Leadership and Management"","" Mathematics"","" Data Structures""}","   Beginner   {"" Computer Programming"","" Programming Principles"","" Problem Solving"","" Software Engineering"","" C Programming Language Family"","" Computer Programming Tools"","" Critical Thinking"","" Leadership and Management"","" Mathematics"","" Data Structures""}",0.8181818181818181
,,,Advanced ,4.5,,"{"" Machine Learning"","" Google Cloud Platform"","" Applied Machine Learning"","" Human Learning"","" Machine Learning Algorithms"","" Natural Language Processing"","" Machine Learning Software"","" Cloud Computing"","" Artificial Neural Networks"","" Tensorflow"","" Cloud Platforms""}","   Advanced   {"" Machine Learning"","" Google Cloud Platform"","" Applied Machine Learning"","" Human Learning"","" Machine Learning Algorithms"","" Natural Language Processing"","" Machine Learning Software"","" Cloud Computing"","" Artificial Neural Networks"","" Tensorflow"","" Cloud Platforms""}",0.7727272727272727
,,,Beginner ,4.6,,"{"" Communication"","" Planning""}","   Beginner   {"" Communication"","" Planning""}",0.8181818181818181
,,,Mixed ,4.6,,"{"" Leadership and Management"","" Supply Chain Systems"","" Supply Chain and Logistics"","" Operations Management"","" Strategy and Operations"","" Inventory Management"","" Planning"","" Transportation Operations Management"","" Material Handling"","" Procurement"","" Supplier Relationship Management"","" Warehouse Management""}","   Mixed   {"" Leadership and Management"","" Supply Chain Systems"","" Supply Chain and Logistics"","" Operations Management"","" Strategy and Operations"","" Inventory Management"","" Planning"","" Transportation Operations Management"","" Material Handling"","" Procurement"","" Supplier Relationship Management"","" Warehouse Management""}",0.8181818181818181
,,,Mixed ,4.6,,"{"" Planning"","" Writing""}","   Mixed   {"" Planning"","" Writing""}",0.8181818181818181
,,,Intermediate ,4.8,,"{"" Leadership and Management"","" Human Resources"","" Strategy and Operations"","" Strategy"","" Entrepreneurship"","" Business Psychology"","" Organizational Development"","" People Management"","" Correlation And Dependence"","" Marketing"","" Business Process Management"","" Communication"","" Culture"","" Employee Relations"","" Exploratory Data Analysis"","" Leadership Development"","" People Development"","" Decision Making"","" Research and Design"","" Adaptability"","" Brand Management"","" Human Learning"","" Human Resources Operations"","" Conflict Management"","" Collaboration""}","   Intermediate   {"" Leadership and Management"","" Human Resources"","" Strategy and Operations"","" Strategy"","" Entrepreneurship"","" Business Psychology"","" Organizational Development"","" People Management"","" Correlation And Dependence"","" Marketing"","" Business Process Management"","" Communication"","" Culture"","" Employee Relations"","" Exploratory Data Analysis"","" Leadership Development"","" People Development"","" Decision Making"","" Research and Design"","" Adaptability"","" Brand Management"","" Human Learning"","" Human Resources Operations"","" Conflict Management"","" Collaboration""}",0.909090909090909
,,,Mixed ,4.8,,"{""(5.7k reviews)""}","   Mixed   {""(5.7k reviews)""}",0.909090909090909
,,,Beginner ,4.7,,"{"" Algebra"","" Linear Algebra"","" Mathematics"","" Python Programming"","" Computer Programming"","" Machine Learning Algorithms"","" Problem Solving"","" Algorithms"","" Computer Programming Tools"","" Machine Learning""}","   Beginner   {"" Algebra"","" Linear Algebra"","" Mathematics"","" Python Programming"","" Computer Programming"","" Machine Learning Algorithms"","" Problem Solving"","" Algorithms"","" Computer Programming Tools"","" Machine Learning""}",0.8636363636363635
,,,Beginner ,4.6,,"{"" Strategy"","" Writing""}","   Beginner   {"" Strategy"","" Writing""}",0.8181818181818181
,,,Intermediate ,4.7,,"{"" Google Cloud Platform"","" Cloud API"","" Cloud Computing"","" Computer Programming"","" Computer Programming Tools"","" Software Engineering"","" Cloud Applications"","" Software Architecture"","" Software Engineering Tools"","" Leadership and Management""}","   Intermediate   {"" Google Cloud Platform"","" Cloud API"","" Cloud Computing"","" Computer Programming"","" Computer Programming Tools"","" Software Engineering"","" Cloud Applications"","" Software Architecture"","" Software Engineering Tools"","" Leadership and Management""}",0.8636363636363635
,,,Mixed ,4.8,,"{""(612 reviews)""}","   Mixed   {""(612 reviews)""}",0.909090909090909
,,,Beginner ,4.7,,"{"" Creativity""}","   Beginner   {"" Creativity""}",0.8636363636363635
,,,Beginner ,4.7,,"{"" Databases"","" Data Management"","" SQL"","" Database Design"","" Database Administration"","" Data Model"","" Database Theory"","" PostgreSQL"","" Critical Thinking"","" Database Application"","" Problem Solving"","" Data Analysis"","" Data Structures"","" Decision Making"","" Big Data"","" NoSQL"","" Data Science"","" Data Warehousing""}","   Beginner   {"" Databases"","" Data Management"","" SQL"","" Database Design"","" Database Administration"","" Data Model"","" Database Theory"","" PostgreSQL"","" Critical Thinking"","" Database Application"","" Problem Solving"","" Data Analysis"","" Data Structures"","" Decision Making"","" Big Data"","" NoSQL"","" Data Science"","" Data Warehousing""}",0.8636363636363635
,,,Beginner ,4.5,,"{"" Python Programming"","" Computer Programming"","" Programming Principles"","" Computational Logic"","" Computational Thinking"","" Computer Programming Tools"","" Critical Thinking"","" Problem Solving"","" Data Structures""}","   Beginner   {"" Python Programming"","" Computer Programming"","" Programming Principles"","" Computational Logic"","" Computational Thinking"","" Computer Programming Tools"","" Critical Thinking"","" Problem Solving"","" Data Structures""}",0.7727272727272727
,,,Beginner ,4.8,,"{"" Accounting"","" Finance"","" Financial Accounting"","" General Accounting"","" Accounts Payable and Receivable"","" Business Analysis"","" Financial Analysis"","" Operational Analysis"","" Planning"","" Calculus""}","   Beginner   {"" Accounting"","" Finance"","" Financial Accounting"","" General Accounting"","" Accounts Payable and Receivable"","" Business Analysis"","" Financial Analysis"","" Operational Analysis"","" Planning"","" Calculus""}",0.909090909090909
,,,Intermediate ,4.5,,"{"" C Programming Language Family"","" Computer Architecture"","" Computer Programming"","" Computer Programming Tools"","" Software Engineering"","" Microarchitecture"","" Software Architecture"","" Software Engineering Tools"","" System Software"","" Systems Design""}","   Intermediate   {"" C Programming Language Family"","" Computer Architecture"","" Computer Programming"","" Computer Programming Tools"","" Software Engineering"","" Microarchitecture"","" Software Architecture"","" Software Engineering Tools"","" System Software"","" Systems Design""}",0.7727272727272727
,,,Intermediate ,4.8,,"{"" Communication""}","   Intermediate   {"" Communication""}",0.909090909090909
,,,Mixed ,4.8,,"{"" Leadership and Management"","" Business Psychology"","" Culture"","" Human Resources"","" Communication"","" Entrepreneurship"","" Leadership Development"","" Organizational Development"","" Conflict Management""}","   Mixed   {"" Leadership and Management"","" Business Psychology"","" Culture"","" Human Resources"","" Communication"","" Entrepreneurship"","" Leadership Development"","" Organizational Development"","" Conflict Management""}",0.909090909090909
,,,Mixed ,4.2,,"{"" Data Analysis"","" Forecasting"","" General Statistics"","" Microsoft Excel"","" Spreadsheet Software"","" Statistical Analysis"","" Basic Descriptive Statistics"","" Business Analysis"","" Statistical Tests"","" Correlation And Dependence"","" Computer Programming""}","   Mixed   {"" Data Analysis"","" Forecasting"","" General Statistics"","" Microsoft Excel"","" Spreadsheet Software"","" Statistical Analysis"","" Basic Descriptive Statistics"","" Business Analysis"","" Statistical Tests"","" Correlation And Dependence"","" Computer Programming""}",0.6363636363636365
,,,Beginner ,4.5,,"{"" Advertising"","" Advertising Sales"","" Digital Marketing"","" Google App Engine"","" Market Research"","" Marketing"","" Search Engine Optimization"","" E-Commerce"","" Marketing Management"","" Strategy"","" Social Media""}","   Beginner   {"" Advertising"","" Advertising Sales"","" Digital Marketing"","" Google App Engine"","" Market Research"","" Marketing"","" Search Engine Optimization"","" E-Commerce"","" Marketing Management"","" Strategy"","" Social Media""}",0.7727272727272727
,,,Beginner ,4.7,,"{"" Communication"","" Negotiation""}","   Beginner   {"" Communication"","" Negotiation""}",0.8636363636363635
,,,Beginner ,4.5,,"{"" Marketing"","" Communication"","" Digital Marketing"","" Social Media"","" Strategy"","" Media Strategy & Planning"","" Brand Management"","" Advertising"","" Strategy and Operations"","" Leadership and Management"","" Influencing"","" Marketing Management"","" Problem Solving""}","   Beginner   {"" Marketing"","" Communication"","" Digital Marketing"","" Social Media"","" Strategy"","" Media Strategy & Planning"","" Brand Management"","" Advertising"","" Strategy and Operations"","" Leadership and Management"","" Influencing"","" Marketing Management"","" Problem Solving""}",0.7727272727272727
,,,Beginner ,4.7,,"{"" Marketing"","" Product Strategy"","" Strategy"","" Customer Analysis"","" Market Analysis"","" Retail Sales"","" Strategy and Operations"","" Brand Management"","" Leadership and Management"","" Customer Relationship Management"","" Product Management"","" Sales"","" Business Development"","" Communication"","" Market Research"","" Marketing Management"","" Retail Store Operations"","" Supply Chain and Logistics"","" Advertising"","" Business Analysis"","" Business Psychology"","" Cost Accounting"","" Design and Product"","" Media Strategy & Planning"","" Finance"","" Marketing Psychology"","" Public Relations""}","   Beginner   {"" Marketing"","" Product Strategy"","" Strategy"","" Customer Analysis"","" Market Analysis"","" Retail Sales"","" Strategy and Operations"","" Brand Management"","" Leadership and Management"","" Customer Relationship Management"","" Product Management"","" Sales"","" Business Development"","" Communication"","" Market Research"","" Marketing Management"","" Retail Store Operations"","" Supply Chain and Logistics"","" Advertising"","" Business Analysis"","" Business Psychology"","" Cost Accounting"","" Design and Product"","" Media Strategy & Planning"","" Finance"","" Marketing Psychology"","" Public Relations""}",0.8636363636363635
,,,Mixed ,4.7,,"{"" Problem Solving""}","   Mixed   {"" Problem Solving""}",0.8636363636363635
,,,Beginner ,4.7,,"{""(3.1k reviews)""}","   Beginner   {""(3.1k reviews)""}",0.8636363636363635
